Timestamp_ms,RelativeTime_s,RPM,Boost_Specified_mbar,Boost_Actual_mbar,N75_Duty_pct,Driver_Wish_IQ_mg,Torque_Limit_IQ_mg,Smoke_Limit_IQ_mg,MAF_Actual_mg
1789378021729,35.281,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378022555,36.107,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378023382,36.934,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378024215,37.767,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378024993,38.545,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378025873,39.425,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378026691,40.243,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378027676,41.228,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378028460,42.012,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378029273,42.825,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378030090,43.642,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378030852,44.404,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378031654,45.206,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378032557,46.109,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378033349,46.901,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378034193,47.745,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378035086,48.638,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378035850,49.402,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378036679,50.231,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378037458,51.010,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378038304,51.856,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378039117,52.669,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378039884,53.436,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378040819,54.371,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378041604,55.156,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378042366,55.918,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378043169,56.721,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378043986,57.538,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378044749,58.301,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378045544,59.096,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378046516,60.068,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378047309,60.861,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378048136,61.688,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378048957,62.509,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378049771,63.323,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378050567,64.119,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378051356,64.908,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378052172,65.724,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378053004,66.556,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378053799,67.351,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378054577,68.129,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378055473,69.025,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378056278,69.830,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378057065,70.617,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378057836,71.388,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378058746,72.298,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378059533,73.085,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378060313,73.865,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378061322,74.874,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378062077,75.629,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378063020,76.572,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378063826,77.378,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378064676,78.228,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378065444,78.996,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378066285,79.837,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378067040,80.592,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378067803,81.355,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378068769,82.321,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378069553,83.105,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378070450,84.002,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378071249,84.801,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378072062,85.614,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378072883,86.435,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378073760,87.312,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378074566,88.118,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378075337,88.889,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378076237,89.789,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378077069,90.621,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378078002,91.554,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378078795,92.347,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378079656,93.208,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378080429,93.981,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378081242,94.794,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378082051,95.603,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378082837,96.389,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378083741,97.293,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378084510,98.062,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378085409,98.961,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378086176,99.728,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378087018,100.570,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378087788,101.340,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378088634,102.186,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378089414,102.966,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378090151,103.703,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378091107,104.659,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378091894,105.446,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378092756,106.308,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378093537,107.089,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378094361,107.913,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378095155,108.707,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378095970,109.522,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378096767,110.319,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378097553,111.105,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378098505,112.057,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378099283,112.835,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378100052,113.604,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378100840,114.392,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378101646,115.198,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378102431,115.983,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378103234,116.786,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378104168,117.720,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378104965,118.517,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378105834,119.386,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378106605,120.157,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378107446,120.998,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378108226,121.778,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378108995,122.547,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378109719,123.271,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378110483,124.035,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378111405,124.957,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378112338,125.890,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378113100,126.652,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378113891,127.443,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378114657,128.209,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378115513,129.065,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378116443,129.995,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378117261,130.813,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378118059,131.611,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378118952,132.504,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378119735,133.287,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378120685,134.237,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378121504,135.056,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378122389,135.941,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378123186,136.738,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378124031,137.583,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378124853,138.405,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378125681,139.233,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378126510,140.062,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378127296,140.848,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378128200,141.752,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378129050,142.602,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378129848,143.400,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378130651,144.203,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378131478,145.030,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378132247,145.799,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378133023,146.575,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378134005,147.557,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378134802,148.354,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378135778,149.330,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378136596,150.148,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378137514,151.066,2016,1112,2081,4.7,0.0,0.0,0.0,0.00
1789378137983,151.535,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378139243,152.795,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378139982,153.534,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378140726,154.278,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378141454,155.006,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378142245,155.797,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378143185,156.737,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378144080,157.632,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378144998,158.550,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378145818,159.370,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378146719,160.271,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378147463,161.015,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378148240,161.792,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378148990,162.542,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378149728,163.280,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378150477,164.029,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378151230,164.782,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378151988,165.540,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378152833,166.385,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378153605,167.157,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378154544,168.096,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378155472,169.024,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378156351,169.903,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378157123,170.675,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378157862,171.414,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378158580,172.132,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378159319,172.871,0,194,1010,0.0,0.0,0.0,0.0,0.00
1789378160154,173.706,0,194,1010,0.0,0.0,0.0,0.0,0.00
